min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,class
51,52,518,24,51,544,551,54,59,159897,1070781,191114,13223,158897,995058,187834,111208992,17,573,30057,571,311031,lime
51,52,342,18,51,537,551,77,36,22483,411422,24978,959,22462,412054,24410,96724124,17,4303,224461,4302,2312865,lime
51,52,551,27,51,540,551,69,58,110434,975557,122519,500,110227,980129,121703,148366812,17,887,46924,886,479230,lime
59,68,84,4,75,99,230,23,917,138809,932539,220137,883,126895,932867,226508,230566530,17,172,11769,172,17040,DNS
51,52,551,22,51,546,551,46,41,59625,987025,113972,446,59669,1446178,115549,174005593,17,2362,123261,2361,1289988,lime
59,67,77,6,75,95,152,23,1035,34654,214934,73816,918,34650,214918,73773,1490190,17,10,678,10,953,DNS
51,63,551,74,51,451,551,198,42,193423,1015066,215391,731,192461,1294462,227393,166103188,17,606,38735,583,263452,lime
52,166,692,199,52,147,756,187,86,46714,387659,98634,128,32165,387541,82841,934299,6,21,3498,30,4433,shell
52,162,692,206,52,176,756,199,89,71946,667339,153585,819,71866,562657,131794,1366980,6,20,3254,20,3529,shell
51,54,551,37,51,518,551,122,55,274406,1014466,219410,71,271216,1210496,220982,163409660,17,440,23925,441,228746,lime
52,90,692,95,52,143,1028,152,169,98300,964323,188644,118,137067,966813,211777,17032219,6,92,8358,67,9600,shell
51,58,551,59,51,96,551,138,937,386762,1821518,188814,10822,1084709,2503817,1082152,325520485,17,243,14265,38,3670,lime
51,51,551,16,51,548,551,30,42,33744,870201,36696,69,33744,792389,35915,124181201,17,3681,190785,3680,2019849,lime
51,95,551,135,51,172,551,214,12797,299179,1322398,278080,4660,231144,1203789,271391,14083108,17,26,2478,25,4311,lime
51,51,551,18,51,546,551,45,37,43983,982791,87584,1303,43795,977372,87077,163248301,17,3021,156926,3018,1650228,lime
51,52,518,23,51,545,551,51,59,156245,1070781,187781,11723,155360,995058,184837,121213234,17,650,33984,648,353458,lime
51,52,342,17,51,527,551,100,36,24261,411422,27802,959,24241,412054,27302,106679752,17,4398,229306,4397,2321415,lime
51,52,551,26,51,541,551,66,58,110838,975557,123049,500,110651,980129,122325,158798833,17,978,51565,977,529371,lime
52,71,692,95,52,591,1500,512,177,29082,425485,68162,68,25861,471705,70776,285443715,6,113,8074,112,66265,shell
51,52,551,21,51,546,551,45,41,60584,987025,114622,446,60628,1446178,116108,184008710,17,2490,129789,2489,1360516,lime
59,67,77,5,75,99,152,24,1035,80091,553378,149631,918,68506,553408,151696,16339226,17,20,1352,20,1995,DNS
51,63,551,73,51,454,551,195,42,187411,1015066,210441,731,186949,1294462,222316,176158153,17,678,42971,653,297055,lime
52,162,692,196,52,131,756,165,78,62355,606900,140288,136,43593,606495,119102,1309475,6,22,3566,31,4085,shell
52,70,692,92,52,584,1500,513,177,26608,425485,65477,68,24073,471705,68352,300391140,6,121,8522,119,69557,shell
52,198,692,229,52,191,756,221,172,51817,284879,74269,64,48822,187851,54459,725443,6,15,2978,15,2869,shell
51,54,551,36,51,520,551,119,55,276637,1014466,219943,71,273608,1210496,221432,173199618,17,464,25149,464,241419,lime
52,86,692,86,52,174,1500,234,140,95210,964323,182255,73,132741,966813,204694,27602765,6,114,9838,83,14480,shell
51,58,551,58,51,92,551,131,937,386762,1821518,188814,10822,1084709,2503817,1082152,335346054,17,247,14469,42,3874,lime
51,51,551,16,51,549,551,29,36,33336,870201,36576,69,33336,792389,35415,134246292,17,4028,208482,4027,2211046,lime
52,84,692,108,52,448,1268,425,60,45459,621179,129542,174,42353,579466,122520,379352258,6,60,5078,60,26932,shell
51,66,551,81,51,400,551,229,7541,196571,1322398,224128,4660,177417,1203789,205972,23751628,17,75,4977,73,29259,lime
51,51,551,18,51,546,551,44,37,45259,982791,91014,1303,45080,977372,90096,172650970,17,3144,163199,3141,1718001,lime
51,52,518,22,51,545,551,49,59,155904,1070781,186252,11723,155087,995058,183514,130929200,17,704,36738,702,383212,lime
51,52,342,17,51,518,551,117,36,25983,411422,30547,959,25964,412054,29708,116744389,17,4494,234202,4493,2330055,lime
51,52,551,25,51,542,551,64,58,112867,975557,125307,500,112694,980129,124646,168656536,17,1038,54625,1037,562431,lime
51,52,551,21,51,546,551,44,37,61230,987025,114222,446,61272,1446178,115656,194015636,17,2612,136011,2611,1427738,lime
59,67,77,5,75,101,152,25,1035,108833,866470,207806,915,93389,869642,212361,27816818,17,30,2026,30,3037,DNS
51,62,551,70,51,462,551,189,42,184432,1015066,204872,731,183903,1294462,215483,185757778,17,736,45929,711,329013,lime
52,169,692,210,52,175,756,206,172,90071,892776,211482,64,95222,932201,221752,1621294,6,19,3218,18,3153,shell
52,162,692,196,52,131,756,165,75,49092,476271,108604,129,34312,475745,92083,1030950,6,22,3566,31,4085,shell
40,53,151,29,48,1198,1300,322,72,57722,242170,57028,986,45037,241932,56261,63922736,6,39,2081,47,56352,HTTP
51,54,551,35,51,519,551,121,55,276520,1014466,219269,71,273062,1210496,220703,183478940,17,482,26067,482,250337,lime
52,83,692,78,52,163,1500,214,140,93466,964323,182071,73,135421,966813,207369,38619915,6,142,11870,100,16324,shell
51,58,551,58,51,88,551,126,937,386762,1821518,188814,10822,1084709,2503817,1082152,345500547,17,251,14673,46,4078,lime
51,51,551,15,51,549,551,28,36,32856,870201,36070,69,32856,792389,34991,144240970,17,4391,226995,4390,2411059,lime
52,84,692,108,52,451,1268,422,60,45459,621179,129542,174,42353,579466,122520,384358387,6,61,5130,61,27544,shell
51,63,551,74,51,390,551,233,7541,229440,1322398,266563,4660,232925,1601833,309862,34380088,17,91,5793,90,35126,lime
51,51,551,17,51,547,551,43,37,45637,982791,90641,1303,45469,977372,89775,183052590,17,3346,173501,3343,1829303,lime
51,52,518,21,51,546,551,47,59,154659,1070781,186175,11723,153916,997122,183696,141211903,17,776,40410,774,422884,lime
51,52,342,17,51,509,551,131,36,27630,411422,32701,959,27611,412054,31933,126711510,17,4587,238945,4586,2338425,lime
51,52,551,25,51,542,551,63,58,115321,998296,130061,500,115156,998178,129456,178657665,17,1076,56563,1075,583369,lime
52,216,692,241,52,218,756,241,173,35272,100046,38540,52,37930,104472,39643,423275,6,13,2810,12,2617,shell
51,52,551,20,51,547,551,43,37,61854,987025,113439,446,61894,1446178,114814,203426809,17,2738,142437,2737,1497164,lime
59,67,77,5,75,101,152,25,1035,114910,866470,209216,915,97543,869642,214532,38169677,17,40,2700,40,4079,DNS
51,61,551,68,51,467,551,185,42,185818,1015066,205194,731,185368,1294462,215181,195827114,17,779,48122,754,352706,lime
52,160,692,201,52,171,756,197,77,44148,229171,59598,52,43870,345401,79287,882974,6,21,3370,21,3597,shell
52,163,692,206,52,175,756,205,81,23575,99656,27696,94,25984,104485,28998,447942,6,20,3270,18,3153,shell
52,162,692,196,52,131,756,165,79,27410,212114,48264,72,18855,206620,40199,1571007,6,22,3566,31,4085,shell
40,126,423,159,40,423,1300,600,6404,129199,277724,111947,1067,38503,115331,52029,72499671,6,8,1012,7,2964,HTTP
51,53,551,34,51,521,551,117,55,277424,1014466,217266,71,274214,1210496,218633,193598186,17,517,27852,517,269622,lime
52,80,692,69,52,167,1500,229,106,97730,964323,183007,73,144829,966813,208706,47012434,6,190,15230,131,21888,shell
51,58,551,57,51,85,551,121,937,386762,1821518,188814,10822,1084709,2503817,1082152,355360986,17,255,14877,50,4282,lime
51,51,551,15,51,549,551,28,36,32625,870201,36153,69,32618,792389,35136,154254906,17,4729,244526,4729,2597348,lime
52,83,692,107,52,448,1268,419,60,45459,621179,129542,174,42353,579466,122520,389364089,6,62,5182,62,27836,shell
51,60,551,64,51,419,551,220,7541,240535,1330760,255275,4660,245353,1601833,278416,43981978,17,123,7425,121,50707,lime
51,51,551,17,51,547,551,41,37,45831,982791,89879,1303,45673,977372,89055,193230343,17,3554,184109,3551,1943911,lime
51,51,518,20,51,546,551,45,59,155301,1070781,183413,11723,154613,997122,181072,151015209,17,836,43470,834,455944,lime
51,52,342,17,51,501,551,142,36,29216,411422,34694,959,29198,412054,33983,136762094,17,4682,243790,4681,2346975,lime
51,52,551,24,51,543,551,61,58,117153,998296,131067,500,116998,998178,130486,187554922,17,1126,59113,1125,610919,lime
51,51,551,20,51,547,551,42,37,63097,987025,115433,446,63136,1446178,116732,213809376,17,2849,148098,2848,1558325,lime
59,67,77,5,75,102,152,25,1007,104961,866470,192928,910,85979,869642,197877,47283521,17,50,3374,50,5121,DNS
51,61,551,66,51,472,551,181,42,184670,1015066,203713,731,184447,1294462,213246,206059425,17,821,50264,795,375297,lime
52,163,692,206,52,175,756,205,102,50312,447578,100580,68,52611,487035,115913,955938,6,20,3270,18,3153,shell
52,163,692,206,52,175,756,205,79,31720,181114,44748,68,35355,220139,55017,602690,6,20,3270,18,3153,shell
52,167,692,199,52,134,756,168,95,45560,327107,88874,128,31365,327055,74049,911217,6,21,3514,30,4033,shell
51,51,518,19,51,546,551,44,59,156573,1070781,184225,11723,155930,997122,182040,160196323,17,888,46122,886,484596,lime
52,77,692,61,52,153,1500,203,106,95596,964323,174517,73,146640,966813,199868,58766928,6,252,19654,168,25860,shell
59,67,77,5,75,103,152,26,1007,117786,866470,205957,910,100337,943754,219668,58551476,17,66,4450,66,6835,DNS
51,117,551,175,51,141,504,202,1842,261756,801753,271650,15446,195532,328482,139282,1833009,17,8,941,5,708,lime
51,52,551,20,51,547,551,43,37,44858,982791,87564,1303,44711,977372,86795,203245416,17,3854,200464,3851,2106793,lime
51,53,551,33,51,521,551,116,55,279566,1014466,217910,71,276499,1210496,219245,203576298,17,541,29076,541,282346,lime
51,51,551,14,51,549,551,27,36,32160,870201,35954,69,32160,792389,35004,164244133,17,5108,263855,5107,2805626,lime
51,52,551,24,51,543,551,60,58,117870,998296,132496,500,117718,998178,131935,198818532,17,1151,60388,1150,624694,lime
51,51,551,19,51,547,551,41,37,63254,987025,114933,446,63291,1446178,116176,223992775,17,3003,155952,3002,1643179,lime
51,70,551,95,51,427,551,215,59,235124,1404455,256854,4660,250740,2309053,322161,54381032,17,160,11342,150,64186,lime
51,52,342,17,51,493,551,152,36,30723,411422,36162,959,30706,412054,35495,146735995,17,4777,248635,4776,2355525,lime
51,60,551,65,51,475,551,178,42,187145,1015066,205616,731,187249,1294462,214794,216149529,17,853,51896,826,392378,lime
51,61,551,69,51,87,551,120,937,389320,1821518,209797,10822,1029634,2503817,1037088,364687957,17,261,16115,56,4885,lime
52,157,692,193,52,199,1500,314,76,30328,219031,52120,124,21204,204773,42490,1777858,6,23,3618,32,6377,shell
52,161,692,201,52,157,756,194,96,51214,258982,72604,277,51065,474107,106677,1024285,6,21,3386,21,3309,shell
52,163,692,206,52,168,756,201,81,40562,242106,62362,65,42743,281233,68057,770692,6,20,3270,19,3205,shell
52,163,692,206,52,177,756,204,79,20876,108349,28909,69,23249,113481,30521,396658,6,20,3270,18,3201,shell
51,51,518,19,51,547,551,42,59,155412,1070781,182297,11723,154814,997122,180236,170613099,17,955,49539,953,521513,lime
61,66,73,6,77,109,148,30,1004,195060,780866,286370,894,195113,873198,339079,1561701,17,9,595,9,989,DNS
52,77,692,59,52,155,1500,201,106,97685,964323,178665,73,151155,966813,205430,68241556,6,269,20874,178,27596,shell
52,83,692,106,52,461,1268,429,60,45459,621179,129542,174,42353,579466,122520,414401863,6,63,5234,63,29104,shell
59,67,77,5,75,102,152,25,1007,117357,866470,203082,910,100543,943754,216474,60135083,17,69,4651,69,7101,DNS
51,495,551,158,51,58,504,58,1842,184644,982751,269731,8296,175918,982106,262183,12098630,17,62,30695,59,3462,lime
51,51,551,19,51,547,551,42,37,43918,982791,84977,1303,43781,977372,84240,213250210,17,4164,216274,4161,2277603,lime
51,53,551,32,51,523,551,113,55,279713,1014466,217936,71,277391,1210496,220327,213441507,17,576,30861,576,301631,lime
51,51,551,14,51,549,551,26,36,31888,870201,38139,69,31894,828162,37311,174239744,17,5465,282062,5463,3001782,lime
51,52,551,23,51,543,551,58,58,117911,998296,131335,500,117768,998178,130806,208885763,17,1236,64723,1235,671529,lime
51,51,551,19,51,547,551,40,37,63833,987025,115588,446,63869,1446178,116772,233891961,17,3131,162480,3130,1713707,lime
51,69,551,93,51,433,551,212,59,234277,1404455,254497,4660,249386,2309053,320076,63966151,17,168,11750,157,68043,lime
51,52,342,17,51,485,551,160,36,32197,411422,37481,959,32181,412054,36851,156771323,17,4870,253378,4869,2363895,lime
51,60,551,63,51,478,551,174,42,184715,1015066,203437,731,184737,1294462,212180,225434010,17,898,54191,871,417173,lime
51,61,551,69,51,84,551,116,937,389320,1821518,209797,10822,1029634,2503817,1037088,374693988,17,265,16319,60,5089,lime
52,167,692,199,52,136,756,169,81,74365,906283,205030,125,51222,906038,171945,1487316,6,21,3514,30,4081,shell
52,183,692,220,52,157,756,194,80,44202,217058,58787,69,44139,349397,82386,884056,6,21,3850,21,3309,shell
52,163,692,206,52,171,756,201,109,34948,137481,44787,66,36778,175929,47540,664018,6,20,3270,19,3253,shell
51,51,518,18,51,547,551,41,59,156492,1070781,184940,11723,156083,997122,183056,181081853,17,1010,52344,1007,551267,lime
61,66,77,5,77,107,152,28,988,173432,908973,265144,894,168827,1001857,309744,12066656,17,22,1464,22,2361,DNS
52,76,692,56,52,152,1500,190,106,103860,998014,190795,73,164361,1000014,220564,78627936,6,311,23922,202,30796,shell
52,81,692,104,52,456,1268,422,60,43904,621179,127386,174,40909,579466,120472,424412017,6,66,5390,66,30124,shell
51,516,551,126,51,55,504,45,1842,182740,982751,242110,8296,177378,982106,236079,21324194,17,101,52184,98,5451,lime
51,51,551,18,51,547,551,40,37,43937,982791,84001,1303,43808,977372,83291,223260551,17,4390,227800,4387,2402129,lime
51,53,551,31,51,524,551,112,55,278503,1014466,217510,71,276411,1210496,220042,223079638,17,605,32340,605,317110,lime
51,51,551,14,51,549,551,27,36,32040,870201,38135,69,32050,828162,37334,184230489,17,5751,296943,5748,3157465,lime
51,52,551,22,51,544,551,56,58,116958,998296,128004,500,116824,998178,127491,218836198,17,1323,69160,1322,719466,lime
51,51,551,18,51,547,551,40,37,63921,987025,115464,446,63955,1446178,116598,243971341,17,3265,169314,3264,1787541,lime
51,67,551,86,51,450,551,200,59,227745,1404455,242078,4660,240207,2309053,300862,73745714,17,195,13127,183,82369,lime
51,52,342,16,51,488,551,158,36,31712,411422,36753,959,31697,412054,36162,166775327,17,5260,273559,5259,2567612,lime
51,60,551,62,51,481,551,172,42,186665,1015066,206394,731,186747,1294462,214825,235904330,17,928,55721,901,433703,lime
51,61,551,68,51,82,551,113,937,389320,1821518,209797,10822,1029634,2503817,1037088,384702452,17,269,16523,64,5293,lime
52,167,692,199,52,134,756,168,90,43568,374752,90734,554,29985,374348,76326,871364,6,21,3514,30,4033,shell
52,163,692,206,52,175,756,205,88,41566,341495,78435,64,46381,380556,91576,789771,6,20,3270,18,3153,shell
52,169,692,210,52,182,756,210,157,26968,95292,30746,66,30247,99508,32239,485427,6,19,3218,17,3101,shell
52,192,692,228,52,165,756,199,79,42586,215717,67442,151,42499,417480,95450,809141,6,20,3846,20,3305,shell
51,51,518,18,51,547,551,40,59,156951,1070781,186310,11723,156564,997122,184534,190988909,17,1064,55098,1061,581021,lime
61,66,77,5,77,106,152,27,984,139767,908973,211880,873,134649,1001857,251577,23178466,17,38,2528,38,4063,DNS
52,75,692,50,52,156,1500,170,106,99456,998014,187629,73,143231,1000014,213424,88788145,6,402,30382,284,44420,shell
51,526,551,108,51,54,504,38,1842,179505,982751,235326,8296,175535,982106,230633,30756195,17,139,73122,136,7389,lime
51,150,547,198,51,183,551,201,3313,279485,747423,292737,60,193760,425855,165785,2639497,17,9,1351,12,2204,lime
51,51,551,18,51,547,551,39,37,43827,982791,83644,1303,43704,977372,82966,233254403,17,4629,239989,4626,2533818,lime
51,53,551,31,51,524,551,111,55,278801,1014466,218000,71,277321,1210496,221411,233557947,17,634,33819,634,332589,lime
51,51,551,14,51,549,551,26,36,31728,870201,37464,69,31738,828162,36694,194176301,17,6121,315813,6118,3361335,lime
51,52,551,22,51,544,551,55,58,116700,998296,124858,500,116574,998178,124361,228658178,17,1410,73597,1409,767403,lime
51,51,551,18,51,547,551,39,37,63776,987025,115520,446,63808,1446178,116607,253917904,17,3408,176607,3407,1866334,lime
51,65,551,82,51,457,551,194,59,225545,1404455,238626,4660,237971,2309053,291806,84352836,17,219,14351,208,95144,lime
51,51,342,16,51,493,551,151,36,30599,411422,35393,959,30585,412054,34832,176775170,17,5778,299977,5777,2853030,lime
51,59,551,62,51,483,551,170,42,186600,1015066,206495,731,186681,1294462,214735,245134030,17,953,56996,926,447478,lime
51,61,551,68,51,80,551,110,937,389320,1821518,209797,10822,1029634,2503817,1037088,394712195,17,273,16727,68,5497,lime
52,115,692,157,52,305,1500,386,76,39153,417131,80199,128,31453,417086,73035,1448672,6,38,4398,47,14341,shell
52,163,692,206,52,177,756,204,80,27319,97244,30846,69,26616,102013,31451,519076,6,20,3270,18,3201,shell
51,51,518,17,51,547,551,39,59,156765,1070781,186398,11723,156391,997122,184687,200652384,17,1106,57240,1102,603612,lime
61,66,73,5,77,102,148,28,1012,84593,374137,135274,906,84576,466697,167865,677480,17,9,601,9,925,DNS
61,66,77,5,77,107,152,27,984,144465,908973,212980,873,139748,1001857,254563,33434755,17,42,2796,42,4510,DNS
52,75,692,49,52,154,1500,165,106,103978,998014,189461,73,151845,1000014,215208,98762228,6,436,32918,304,47092,shell
51,532,551,94,51,53,504,33,1842,182239,982751,234407,8296,179356,982106,230960,42110650,17,187,99570,184,9837,lime
51,51,551,18,51,547,551,39,37,43941,982791,82765,1303,43823,977372,82105,243021504,17,4812,249322,4809,2634651,lime
52,189,692,224,52,209,756,220,174,34079,100123,32009,68,36229,128530,39677,511195,6,16,3030,15,3141,shell
51,53,551,30,51,524,551,110,55,280120,1252348,220577,71,278121,1210496,221775,243576929,17,659,35094,659,345864,lime
51,51,551,13,51,549,551,25,36,31632,870201,38191,69,31642,828162,37473,204253808,17,6458,333000,6455,3547022,lime
51,52,551,21,51,544,551,54,58,117515,998296,126555,500,117394,998178,126085,238162992,17,1459,76096,1458,794402,lime
51,51,551,18,51,547,551,38,37,64355,987025,117387,446,64386,1446178,118426,262846867,17,3501,181350,3500,1917577,lime
51,63,551,76,51,470,551,183,59,220524,1404455,230691,4660,230955,2309053,278103,93715543,17,253,16085,242,113878,lime
51,51,342,15,51,498,551,146,36,29704,411422,34283,959,29691,412054,33747,186783345,17,6289,326038,6288,3134591,lime
51,59,551,60,51,487,551,165,42,183180,1015066,202456,731,183159,1294462,210254,256159748,17,1012,60005,985,479987,lime
51,61,551,67,51,79,551,107,937,389320,1821518,209797,10822,1029634,2503817,1037088,404719857,17,277,16931,72,5701,lime
52,161,692,196,52,144,756,175,77,47513,419965,98116,129,33209,419919,83434,997783,6,22,3550,31,4485,shell
52,158,692,202,52,162,756,197,100,43857,215145,64018,69,46091,423825,98724,877143,6,21,3338,20,3257,shell
51,51,518,17,51,547,551,38,59,158806,1070781,187146,11723,157962,997122,184863,211210227,17,1153,59637,1149,629509,lime
61,67,77,5,77,103,152,26,1012,93918,374137,120475,906,88444,466697,148734,11796876,17,19,1275,19,1967,DNS
52,75,692,47,52,151,1500,160,106,109150,998014,195691,73,163296,1000014,222839,108382987,6,472,35654,322,48892,shell
52,80,692,102,52,471,1332,429,60,43904,621179,127386,174,40909,579466,120472,454456167,6,68,5494,68,32084,shell
51,538,551,79,51,52,504,27,1842,162750,982751,209230,8296,160556,982106,206106,51967416,17,269,144752,266,14019,lime
51,51,551,17,51,547,551,38,37,44465,982791,83119,1303,44352,977372,82484,253006971,17,4980,257890,4977,2727219,lime
52,161,692,207,52,332,1500,389,174,31967,100123,32057,68,33833,128530,39343,14608663,6,20,3238,19,6325,shell
51,53,551,30,51,524,551,110,55,281607,1252348,219917,71,279670,1210496,221111,252857542,17,680,36165,680,356935,lime
51,51,551,13,51,549,551,26,36,31231,870201,37656,69,31240,828162,36960,214247062,17,6861,353849,6858,3768075,lime
51,52,551,21,51,545,551,53,58,119308,998296,128343,500,119193,998178,127895,248845385,17,1516,79003,1515,825809,lime
51,51,551,18,51,547,551,38,37,65402,987025,118439,446,65432,1446178,119439,273962154,17,3597,186246,3596,1970473,lime
51,62,551,73,51,474,551,179,59,218531,1404455,226112,4660,226206,2309053,270818,104263244,17,272,17054,261,123847,lime
51,51,342,14,51,502,551,141,36,28841,411422,33163,959,28829,412054,32647,196786470,17,6823,353272,6823,3429376,lime
51,58,551,58,51,491,551,160,42,180311,1015066,199416,731,180218,1294462,206710,266027823,17,1082,63575,1055,518557,lime
51,63,551,75,51,80,551,107,937,392980,1943604,234589,6939,976981,2503817,1001165,413783038,17,283,18068,78,6304,lime
52,162,692,196,52,131,756,165,80,56463,546938,120052,70,39469,546864,102660,1185739,6,22,3566,31,4085,shell
51,51,518,17,51,547,551,38,59,162748,1070781,191056,11723,161938,997122,188916,220214085,17,1181,61065,1177,644937,lime
61,67,77,5,77,103,152,26,1012,103193,647281,151279,906,96056,647407,170714,23066846,17,29,1949,29,3009,DNS
52,212,692,236,52,183,756,209,171,57610,253727,75202,65,54060,427953,101762,921767,6,17,3610,18,3297,shell
52,75,692,45,52,151,1500,162,83,109816,998014,193801,73,166825,1000014,220757,117599447,6,526,39518,354,53484,shell
52,80,692,102,52,469,1332,426,60,43904,621179,127386,174,40909,579466,120472,459464469,6,69,5546,69,32392,shell
51,540,551,71,51,52,504,24,1842,156638,982751,200008,8296,154823,982106,197242,61458910,17,334,180567,331,17334,lime
51,51,551,17,51,548,551,37,37,43828,982791,81187,1303,43721,977372,80572,263255028,17,5286,273496,5283,2895825,lime
52,151,692,199,52,389,1500,448,174,30104,100123,31976,68,31738,128530,38923,24678326,6,22,3342,21,8173,shell
51,53,551,29,51,525,551,110,55,281989,1252348,222017,71,279801,1210496,222215,263575779,17,707,37542,707,371312,lime
51,51,551,13,51,549,551,25,36,30848,870201,37631,69,30856,828162,36974,224237215,17,7270,374708,7267,3993434,lime
51,52,551,20,51,545,551,51,58,117654,998296,125581,500,117545,998178,125157,258883460,17,1622,84409,1621,884215,lime
51,51,551,19,51,547,551,39,37,65188,987025,117355,446,65217,1446178,118320,283955558,17,3762,195215,3761,2059897,lime
51,60,551,67,51,487,551,166,59,211943,1404455,207206,4660,219445,2309053,246744,114325986,17,327,19859,314,153050,lime
51,51,468,15,51,506,551,136,36,27992,411422,32132,959,27980,412054,31639,206777343,17,7388,382504,7387,3739156,lime
51,58,551,57,51,493,551,158,42,180901,1015066,199123,731,180826,1294462,206217,275773538,17,1114,65207,1087,536189,lime
51,63,551,75,51,79,551,105,937,392980,1943604,234589,6939,976981,2503817,1001165,423938388,17,287,18272,82,6508,lime
52,162,692,196,52,131,756,165,75,68546,790847,173425,133,47928,790777,146908,1439473,6,22,3566,31,4085,shell
51,51,518,16,51,548,551,37,59,165039,1070781,193064,11723,164262,997122,191027,231187063,17,1220,63054,1216,666426,lime
61,67,77,4,77,103,152,25,1012,96424,647281,142929,894,87475,647407,160699,34605117,17,36,2428,36,3721,DNS
52,195,692,229,52,257,1500,355,171,54240,253727,74128,65,51075,427953,99533,11928566,6,19,3714,20,5145,shell
52,75,692,44,52,147,1500,156,83,113941,998014,198930,73,177120,1000014,227024,128787845,6,580,43574,382,56316,shell
51,541,551,66,51,52,504,23,1842,156539,982751,197676,8296,154954,982106,195283,72090566,17,383,207566,380,19833,lime
51,51,551,16,51,548,551,36,37,43937,982791,80630,1303,43834,977372,80034,273233930,17,5500,284410,5497,3013739,lime
52,136,692,186,52,388,1500,437,174,34842,148951,41424,68,36558,148956,46636,28911626,6,26,3550,25,9709,shell
51,53,551,29,51,526,551,108,55,282945,1252348,221663,71,281317,1210496,222516,273367257,17,736,39021,736,387291,lime
51,51,551,13,51,549,551,26,36,30172,870201,36850,69,30179,828162,36213,234228434,17,7764,400198,7761,4264737,lime
51,52,551,20,51,545,551,50,58,117503,998296,124759,500,117398,998178,124352,268323968,17,1682,87469,1681,917275,lime
51,51,551,19,51,547,551,39,37,65392,987025,117442,446,65420,1446178,118376,294011195,17,3887,201590,3886,2128772,lime
51,59,551,63,51,486,551,167,59,208838,1404455,205823,4024,216236,2309053,238482,124031421,17,373,22205,357,173743,lime
51,51,468,14,51,508,551,132,36,27568,411422,31441,959,27558,412054,30966,216773478,17,7864,406780,7863,4001432,lime
51,58,551,56,51,495,551,156,42,180888,1015066,200753,731,180815,1294462,207555,286151667,17,1159,67502,1132,560984,lime
51,63,551,74,51,78,551,102,937,392980,1943604,234589,6939,976981,2503817,1001165,433881259,17,291,18476,86,6712,lime
51,51,518,16,51,548,551,36,59,163594,1070781,191004,11723,162852,997122,189040,241142946,17,1286,66420,1282,702792,lime
61,67,77,5,77,104,152,26,1012,93454,647281,139382,894,82236,647407,157000,44921831,17,39,2635,39,4063,DNS
52,181,692,221,52,294,1500,374,171,54240,253727,74128,65,51075,427953,99533,16501991,6,21,3818,22,6481,shell
52,74,692,43,52,146,1500,153,83,111942,998014,197184,73,172376,1000014,225032,132762994,6,600,44758,399,58448,shell
52,79,692,101,52,481,1332,436,60,43904,621179,127386,174,40909,579466,120472,484513414,6,70,5598,70,33724,shell
51,542,551,62,51,52,504,21,1842,160548,982751,201305,8296,159178,982106,199287,81448871,17,432,234565,429,22332,lime
51,51,551,16,51,548,551,35,37,44176,982791,79987,1303,44077,977372,79406,282939604,17,5690,294100,5687,3118429,lime
52,125,692,175,52,444,1500,467,174,33120,148951,41048,68,34656,148956,46074,43251471,6,30,3758,29,12893,shell
51,52,551,28,51,526,551,108,55,284823,1252348,223141,71,283317,1210496,224266,283385112,17,750,39735,750,394505,lime
51,51,551,13,51,549,551,25,36,29796,870201,36376,69,29803,828162,35764,244186342,17,8196,422230,8193,4502769,lime
51,51,551,19,51,545,551,49,58,117213,998296,124957,500,117112,998178,124566,278842401,17,1753,91090,1752,956396,lime
51,51,551,18,51,547,551,38,37,65811,987025,118039,446,65838,1446178,118941,303921895,17,4013,208016,4012,2198198,lime
51,58,551,60,51,486,551,167,59,219675,1404455,207865,4024,227609,2309053,239973,134121563,17,401,23633,385,187171,lime
51,51,468,14,51,511,551,129,36,27153,411422,30855,959,27143,412054,30400,226782605,17,8353,431719,8352,4270871,lime
51,57,551,54,51,498,551,151,42,177357,1015066,197277,731,177210,1294462,203679,295204551,17,1232,71225,1205,601207,lime
51,63,551,74,51,76,551,100,937,392980,1943604,234589,6939,976981,2503817,1001165,443806476,17,295,18680,90,6916,lime
52,162,692,196,52,131,756,165,74,30409,267028,59538,73,20929,261615,49692,1615032,6,22,3566,31,4085,shell
51,51,519,20,51,547,551,38,59,165395,1070781,193104,11723,164682,997122,190807,249859777,17,1325,68877,1321,723599,lime
61,67,77,4,77,103,152,25,1012,93235,647281,138225,894,82952,647407,154448,46386025,17,43,2907,43,4433,DNS
52,152,692,201,52,354,1500,425,171,46274,253727,70752,65,43941,427953,93495,31537482,6,27,4130,28,9929,shell
52,74,692,43,52,146,1500,152,83,110624,998014,196345,73,169228,1000014,224094,143141135,6,608,45174,407,59456,shell
52,78,692,99,52,476,1332,429,60,42459,621179,125333,174,39567,579466,118522,494623150,6,73,5754,73,34776,shell
51,544,551,57,51,51,504,19,1842,153464,982751,193075,8296,152303,982106,191243,92130356,17,521,283604,518,26871,lime
51,51,551,16,51,548,551,35,37,44473,982791,80358,1303,44377,977372,79797,293248947,17,5884,304287,5881,3224823,lime
52,120,692,170,52,475,1500,490,174,31559,148951,40643,68,32940,148956,45497,53432905,6,32,3862,31,14741,shell
