min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,class
52,76,692,56,52,152,1500,190,106,103860,998014,190795,73,164361,1000014,220564,78627936,6,311,23922,202,30796,shell
52,99,692,126,52,394,1332,421,170,74169,616294,144297,178,75541,614583,151610,217195613,6,44,4390,43,16944,shell
52,185,692,217,52,183,756,209,176,58949,215672,64337,93,55350,345736,89645,943192,6,17,3146,18,3297,shell
52,76,692,104,52,608,1500,509,176,27976,242937,49954,66,27318,357945,62999,241271399,6,94,7150,95,57829,shell
52,85,692,123,52,518,1500,503,171,33984,225141,55482,70,32327,427714,72760,179495775,6,82,6990,84,43561,shell
52,70,692,92,52,595,1500,512,177,28315,443217,66640,67,27721,488641,73031,302502205,6,119,8418,117,69693,shell
52,157,692,193,52,130,756,162,81,53292,608941,132785,194,37765,608870,113313,1172432,6,23,3618,32,4185,shell
52,81,692,115,52,531,1500,500,174,25066,205547,50002,69,25014,398311,70826,165367984,6,76,6166,76,40409,shell
52,115,692,146,52,290,1268,359,60,55251,621179,142246,174,51439,579466,134604,98944665,6,31,3570,31,8992,shell
52,112,692,154,52,294,1500,380,78,40630,477338,88998,75,32979,476738,81109,1584596,6,40,4502,49,14445,shell
52,71,692,95,52,569,1500,508,173,16171,129674,29291,70,16454,169379,33085,257218072,6,113,8074,112,63753,shell
52,96,692,141,52,561,1500,499,209,43329,500065,98328,68,39821,547224,107738,106313228,6,49,4746,48,26953,shell
52,162,692,196,52,131,756,165,80,56994,646331,143482,132,39834,646266,121668,1196874,6,22,3566,31,4085,shell
52,166,692,199,52,147,756,187,81,51083,448704,109598,156,35181,448296,92189,1021665,6,21,3498,30,4433,shell
52,97,692,142,52,555,1500,501,176,38252,502853,98454,71,38063,542388,108508,104630854,6,48,4694,47,26117,shell
52,108,692,135,52,341,1332,392,170,77458,616294,146808,178,79052,614583,154435,147095069,6,37,4026,36,12292,shell
52,167,692,199,52,136,756,169,83,50117,487018,113385,192,34488,486931,95538,1002359,6,21,3514,30,4081,shell
52,73,692,34,52,145,1500,150,62,103148,998014,182471,73,151896,1000014,206785,831413698,6,1250,91998,872,126532,shell
52,80,692,102,52,469,1332,426,60,43904,621179,127386,174,40909,579466,120472,459464469,6,69,5546,69,32392,shell
52,82,692,103,52,469,1332,438,170,61399,616294,133207,178,62044,614583,139277,432521528,6,68,5638,67,31424,shell
52,167,692,199,52,136,756,169,82,48723,479250,111681,294,33546,479191,93915,974471,6,21,3514,30,4081,shell
52,88,692,127,52,610,1500,507,174,20343,159954,35418,67,20978,199062,41628,140169092,6,61,5370,60,36601,shell
52,111,692,160,52,520,1500,497,209,50581,500065,105142,68,46764,547224,116145,72149486,6,37,4122,36,18745,shell
52,125,692,175,52,449,1500,467,209,23517,93449,27996,68,22538,97733,28845,46094743,6,30,3758,29,13037,shell
52,70,692,92,52,559,1500,509,174,12853,98266,24714,67,13062,130615,27535,268999775,6,121,8490,120,67129,shell
52,174,692,215,52,300,1500,376,209,67031,500065,121870,68,62525,547224,137679,11679437,6,18,3134,17,5101,shell
52,162,692,196,52,131,756,165,75,53964,506969,124751,195,37721,506847,105948,1133264,6,22,3566,31,4085,shell
52,82,692,115,52,582,1500,507,176,32641,242937,53120,66,31745,357945,67571,181941748,6,75,6162,76,44281,shell
52,77,692,95,52,499,1332,444,38,41161,617333,122757,120,39730,615522,122418,648358836,6,81,6314,81,40456,shell
52,201,692,218,52,142,756,178,173,72518,555534,146784,728,43602,555362,116825,1092891,6,16,3222,26,3697,shell
52,111,692,160,52,507,1500,496,177,52235,443217,92548,67,50651,488641,104013,72156496,6,37,4122,36,18281,shell
52,96,692,141,52,487,1500,487,173,36636,494215,93881,132,35758,533846,103225,93363200,6,49,4746,48,23417,shell
52,71,692,95,52,590,1500,512,173,24275,494215,72156,132,23558,533846,78069,284274844,6,113,8074,112,66185,shell
52,189,692,224,52,209,756,220,176,65066,502853,124435,71,66642,542388,140472,976000,6,16,3030,15,3141,shell
52,74,692,43,52,145,1500,149,83,109142,998014,194872,73,165971,1000014,222403,238344942,6,625,46250,422,61228,shell
52,77,692,97,52,502,1332,447,126,45865,622437,125609,244,43011,580560,118800,529378604,6,76,5910,76,38212,shell
52,161,692,207,52,336,1500,390,179,63162,438771,106947,68,59179,484667,121992,15899468,6,20,3238,19,6389,shell
52,75,692,104,52,547,1500,504,174,18364,148951,33105,68,18710,148956,35921,200532961,6,93,7034,92,50377,shell
52,177,692,217,52,154,756,190,86,38074,213059,62943,117,37985,389406,85255,799564,6,22,3902,22,3409,shell
52,90,692,117,52,449,1332,442,176,53925,621249,139317,241,46248,578311,126414,344496723,6,51,4610,53,23848,shell
52,120,692,170,52,483,1500,488,176,46685,502853,108285,71,46870,542388,120256,55500947,6,32,3862,31,14997,shell
52,162,692,196,52,131,756,165,77,68152,734654,162017,202,47644,734521,138130,1431211,6,22,3566,31,4085,shell
52,136,692,186,52,397,1500,438,174,31727,159954,41597,67,33413,199062,50391,28772069,6,26,3550,25,9949,shell
52,75,692,103,52,567,1500,508,173,27747,494215,77218,132,26993,533846,83801,226330868,6,95,7138,94,53377,shell
52,108,692,156,52,516,1500,491,178,29961,96691,32571,70,30876,125089,38031,72591880,6,39,4226,38,19617,shell
52,103,692,130,52,345,1332,383,170,81283,615848,156094,380,69834,614082,152013,186509455,6,41,4234,44,15188,shell
52,92,692,135,52,503,1500,492,172,22638,96624,30801,70,23391,120926,34913,99087289,6,54,5006,53,26669,shell
52,161,692,207,52,332,1500,389,174,28775,94890,27275,63,30587,100143,31411,14561157,6,20,3238,19,6325,shell
52,101,692,148,52,531,1500,496,177,42932,425485,90892,68,36794,471705,96757,90932008,6,44,4486,43,22869,shell
52,73,692,37,52,149,1500,160,62,103937,998014,187063,73,154713,1000014,212994,318371885,6,925,68138,637,95144,shell
52,136,692,186,52,391,1500,437,209,24805,93449,28223,68,23843,97733,29180,31845558,6,26,3550,25,9789,shell
52,105,692,153,52,536,1500,503,174,25554,94890,29486,63,26599,100143,32218,82363378,6,41,4330,40,21465,shell
52,163,692,206,52,177,756,204,81,20288,101462,27611,67,22593,105722,28954,385485,6,20,3270,18,3201,shell
52,115,692,157,52,305,1500,386,79,35534,248117,63699,205,28549,245063,58010,1314760,6,38,4398,47,14341,shell
52,172,692,202,52,143,692,175,170,45761,317445,84730,388,32466,317361,75352,594894,6,14,2414,18,2588,shell
52,152,692,207,52,187,756,247,311,141642,804317,284725,1854,125661,804168,269710,1133140,6,9,1370,10,1873,shell
52,98,692,144,52,518,1500,505,175,62245,514360,134225,67,59966,520701,120683,97915091,6,47,4642,48,24873,shell
52,166,692,199,52,147,756,187,83,53291,516821,123807,228,36694,516433,104108,1065826,6,21,3498,30,4433,shell
52,97,692,123,52,385,1332,416,170,77838,615848,153397,380,67226,614082,149534,246646254,6,46,4494,49,18904,shell
52,162,692,196,52,131,756,165,76,49765,381363,105220,217,34779,381302,89677,1045082,6,22,3566,31,4085,shell
52,78,692,109,52,530,1500,499,176,27639,502853,81230,71,27248,542388,88459,178696880,6,84,6566,83,44021,shell
52,93,692,136,52,511,1500,493,172,22033,103241,30545,67,22799,142267,35760,102110896,6,53,4954,52,26585,shell
52,74,692,101,52,610,1500,512,209,17737,93449,27816,68,17197,97733,28058,245148574,6,98,7294,97,59229,shell
52,79,692,111,52,543,1500,503,175,17212,128268,30292,173,17588,167394,34959,169211086,6,81,6410,80,43513,shell
52,162,692,196,52,131,756,165,97,45475,389110,92901,112,31772,389043,78938,954980,6,22,3566,31,4085,shell
52,72,692,97,52,569,1500,507,173,15566,129674,28743,70,15854,169379,32827,242792870,6,107,7762,106,60369,shell
52,162,692,196,52,131,756,165,78,49372,483741,113818,197,34491,483679,96738,1036818,6,22,3566,31,4085,shell
52,163,692,206,52,175,756,205,82,49431,485212,109900,70,55167,485155,117428,939193,6,20,3270,18,3153,shell
52,157,692,193,52,130,756,162,80,65178,832198,178084,192,46211,831363,151203,1433933,6,23,3618,32,4185,shell
52,107,692,134,52,315,1332,361,170,81283,615848,156094,380,69834,614082,152013,151457904,6,38,4078,41,12920,shell
52,78,692,109,52,549,1500,506,175,42779,514360,113230,67,41699,520701,102813,187170966,6,84,6566,85,46717,shell
52,167,692,199,52,136,756,169,74,63588,738292,163348,162,43798,738236,137209,1271763,6,21,3514,30,4081,shell
52,75,692,90,52,505,1332,444,38,38744,617333,119112,120,37402,615522,118757,723474381,6,90,6782,90,45532,shell
52,90,692,131,52,573,1500,506,174,28522,164538,45190,68,28474,180353,44597,129754856,6,57,5162,57,32685,shell
52,103,692,130,52,346,1332,391,38,50848,617333,136055,120,49058,615522,135800,257774185,6,41,4234,41,14200,shell
52,113,692,162,52,465,1500,479,175,56048,495652,105415,67,50842,542551,114967,62582028,6,36,4070,35,16309,shell
52,85,692,123,52,476,1500,483,173,18938,129674,31338,70,19444,169379,36628,120636543,6,66,5630,65,30973,shell
52,162,692,196,52,131,756,165,80,60037,507697,119420,111,41975,503407,101702,1260778,6,22,3566,31,4085,shell
52,75,692,104,52,567,1500,509,174,18558,94890,28083,63,18966,100143,29740,211198142,6,93,7034,92,52169,shell
52,114,692,164,52,479,1500,481,174,30903,127451,37624,69,32290,167013,44301,57179531,6,35,4018,34,16289,shell
52,86,692,126,52,505,1500,499,175,26872,217922,51903,65,26171,405612,69121,162604324,6,79,6834,80,40425,shell
52,70,692,92,52,558,1500,510,174,15917,127451,29721,69,16178,167013,32994,267605495,6,119,8386,118,65937,shell
52,114,692,156,52,299,1500,383,78,47886,723437,123875,127,38681,723365,112085,1819695,6,39,4450,48,14393,shell
52,157,692,193,52,199,1500,314,79,39250,301832,80979,196,27799,301779,69221,863508,6,23,3618,32,6377,shell
52,73,692,99,52,588,1500,508,209,17028,93449,27398,68,16497,97733,27609,253333340,6,103,7554,102,60049,shell
52,75,692,105,52,632,1500,507,174,33060,351960,63367,69,33812,351957,64835,229045906,6,92,6982,91,57589,shell
52,162,692,196,52,131,756,165,74,69689,928273,202006,115,48645,926875,170422,1463469,6,22,3566,31,4085,shell
52,82,692,118,52,516,1500,497,174,25774,205547,50548,69,25720,398311,71731,156753794,6,72,5958,72,37209,shell
52,167,692,199,52,136,756,169,77,56036,450525,114888,68,38592,450466,97170,1120720,6,21,3514,30,4081,shell
52,163,692,206,52,177,756,204,80,49562,446799,100338,249,52082,485835,115554,941686,6,20,3270,18,3201,shell
52,137,692,164,52,192,1268,283,60,60576,621179,148444,174,56383,579466,140507,28838017,6,23,3154,23,4432,shell
52,75,692,103,52,647,1500,508,174,20326,159954,34838,67,20779,199062,39383,241026827,6,94,7086,93,60253,shell
52,189,692,224,52,209,756,220,175,73821,495652,125183,67,66905,542551,140379,1107326,6,16,3030,15,3141,shell
52,73,692,100,52,542,1500,502,172,14802,96624,26101,70,15093,120926,29045,215985238,6,101,7450,100,54281,shell
52,74,692,38,52,146,1500,165,62,106425,998014,187781,73,164371,1000014,214777,307917593,6,861,64090,574,83964,shell
52,171,692,234,52,163,756,245,186,61136,303378,119983,1636,52416,301633,110558,368379,6,7,1202,8,1305,shell
52,71,692,96,52,623,1500,508,174,17745,159954,32903,67,18081,199062,37014,269864985,6,110,7918,109,67981,shell
52,75,692,102,52,599,1500,508,176,27976,242937,49954,66,27318,357945,62999,247757201,6,96,7254,97,58125,shell
52,163,692,206,52,175,756,205,79,45543,392740,90324,66,50676,432467,104406,865327,6,20,3270,18,3153,shell
52,122,692,148,52,263,1332,329,170,81049,616294,149440,178,82902,614583,157409,76991651,6,30,3662,29,7640,shell
52,90,692,114,52,427,1332,432,38,47164,617333,131146,120,45511,615522,130856,397983820,6,55,4962,55,23504,shell
52,162,692,196,52,131,756,165,83,53395,565743,129259,127,37318,565525,109640,1121301,6,22,3566,31,4085,shell
52,157,692,193,52,199,1500,318,87,43522,391175,90505,220,30832,391092,77763,957498,6,23,3618,32,6377,shell
52,71,692,96,52,545,1500,508,174,13674,98266,25448,67,13914,130615,28405,238347579,6,110,7918,109,59421,shell
52,101,692,146,52,511,1500,495,174,34356,205547,56365,69,34281,398311,81861,90547803,6,45,4554,45,23037,shell
52,102,692,132,52,394,1332,428,176,58792,621249,145135,241,50024,578311,131327,234333846,6,39,3986,41,16184,shell
52,157,692,193,52,199,1500,318,241,65340,864159,186728,72,46308,863984,158547,1437492,6,23,3618,32,6377,shell
52,163,692,206,52,175,756,205,82,63913,375901,112061,67,49320,411624,98220,1214354,6,20,3270,18,3153,shell
52,157,692,193,52,199,1500,314,79,29900,209588,50497,152,20859,201885,42945,1827971,6,23,3618,32,6377,shell
52,167,692,199,52,136,756,169,75,56027,634650,142978,127,38570,634214,119999,1120545,6,21,3514,30,4081,shell
52,167,692,199,52,134,756,168,87,61792,668676,156816,129,42553,668629,131718,1235859,6,21,3514,30,4033,shell
52,78,692,110,52,607,1500,510,175,40138,495652,85255,67,36708,542551,90872,212954680,6,82,6462,81,49245,shell
52,77,692,109,52,553,1500,507,173,29554,494215,79747,132,28788,533846,86685,193886611,6,85,6618,84,46505,shell
52,162,692,196,52,131,756,165,79,52709,549778,124668,202,36795,549581,106183,1106893,6,22,3566,31,4085,shell
52,115,692,157,52,305,1500,386,84,37077,281317,65583,126,29786,281270,59977,1371881,6,38,4398,47,14341,shell
52,167,692,199,52,134,756,168,174,48399,351720,88575,82,33311,351636,75173,967990,6,21,3514,30,4033,shell
52,127,692,157,52,268,1332,334,178,63792,621500,151819,247,53804,580747,137689,72033307,6,26,3310,28,7508,shell
52,114,692,164,52,478,1500,481,172,27477,103241,32442,67,28722,142267,38657,57130488,6,35,4018,34,16273,shell
52,74,692,101,52,555,1500,504,173,14968,129674,28209,70,15262,169379,32619,214078676,6,98,7294,97,53885,shell
52,167,692,211,52,343,1500,404,174,45879,135595,48246,69,48833,174794,51792,13001245,6,19,3186,18,6177,shell
52,84,692,120,52,533,1500,501,174,26492,205547,51127,69,26437,398311,72683,150216688,6,69,5802,69,36813,shell
52,73,692,99,52,592,1500,509,177,33105,443217,71363,67,31881,488641,77926,257885097,6,102,7502,101,59853,shell
52,163,692,206,52,177,756,204,84,19870,92367,26207,40,22125,98030,27463,377540,6,20,3270,18,3201,shell
52,162,692,196,52,131,756,165,78,56885,532582,121243,195,39759,532520,104198,1194594,6,22,3566,31,4085,shell
52,158,692,202,52,171,756,200,77,23055,98117,28395,67,25526,102555,33920,461115,6,21,3322,19,3253,shell
52,83,692,107,52,448,1268,419,60,45459,621179,129542,174,42353,579466,122520,389364089,6,62,5182,62,27836,shell
52,114,692,164,52,493,1500,482,209,52862,500065,107033,68,48972,547224,118540,61247482,6,35,4018,34,16769,shell
52,162,692,196,52,131,756,165,80,41942,255221,70493,128,29314,255185,60336,880794,6,22,3566,31,4085,shell
52,125,692,175,52,450,1500,466,185,40243,361955,80719,70,42234,401835,91734,43646792,6,30,3758,29,13053,shell
52,116,692,166,52,489,1500,483,175,30366,128268,36686,173,31732,167394,43946,57324940,6,34,3966,33,16157,shell
52,91,692,133,52,577,1500,511,185,33139,361955,69514,70,34237,401835,77817,125188439,6,55,5058,54,31201,shell
52,105,692,132,52,339,1332,389,170,81283,615848,156094,380,69834,614082,152013,176493120,6,39,4130,42,14252,shell
52,115,692,157,52,305,1500,386,77,39434,276189,68497,164,31682,276098,62654,1459092,6,38,4398,47,14341,shell
52,79,692,112,52,617,1500,513,175,41131,495652,86170,67,37635,542551,91943,210731512,6,80,6358,79,48805,shell
52,162,692,196,52,131,756,165,77,44847,391552,91962,199,31340,391499,78481,941797,6,22,3566,31,4085,shell
52,162,692,196,52,131,756,165,79,31904,209452,50670,194,21953,204186,42332,2076521,6,22,3566,31,4085,shell
52,162,692,196,52,131,756,165,98,61197,452277,108547,603,42788,447604,93298,1285138,6,22,3566,31,4085,shell
52,75,692,104,52,549,1500,503,176,27592,502853,78919,71,27229,542388,85768,208905352,6,93,7034,92,50537,shell
52,73,692,99,52,559,1500,506,174,16980,148951,31972,68,17266,148956,34620,229501899,6,103,7554,102,57073,shell
52,157,692,193,52,130,756,162,78,61233,734802,158193,126,43409,734748,134547,1347145,6,23,3618,32,4185,shell
52,74,692,101,52,555,1500,504,185,22124,361955,57467,70,22574,401835,63628,214800574,6,98,7294,97,53917,shell
52,71,692,94,52,570,1500,512,203,41782,441059,91962,69,40991,441060,99094,283578527,6,116,8294,117,66797,shell
52,162,692,196,52,131,756,165,77,35679,262027,62712,224,24425,257294,52924,1763059,6,22,3566,31,4085,shell
52,162,692,196,52,131,756,165,80,59930,558997,139072,127,41895,558928,117741,1258544,6,22,3566,31,4085,shell
52,163,692,206,52,175,756,205,78,25498,91667,30685,67,28416,95791,31597,484467,6,20,3270,18,3153,shell
52,163,692,206,52,177,756,204,82,20463,97144,26649,69,22792,101984,28382,388805,6,20,3270,18,3201,shell
52,167,692,199,52,134,756,168,80,31351,210860,51385,128,21247,205046,41535,1981117,6,21,3514,30,4033,shell
52,167,692,199,52,134,756,168,83,93167,955920,222279,637,64202,955639,187463,1863348,6,21,3514,30,4033,shell
52,77,692,94,52,492,1332,441,38,39897,617333,120899,120,38511,615522,120551,653367331,6,83,6418,83,40880,shell
52,161,692,207,52,320,1500,384,174,43951,164538,51515,68,43861,180353,50572,15170410,6,20,3238,20,6409,shell
52,152,692,190,52,131,756,165,78,48958,420905,96039,260,37044,420831,85362,1126052,6,24,3670,31,4085,shell
52,185,692,225,52,157,756,194,85,42669,226073,60684,70,42590,353835,80109,853385,6,21,3898,21,3309,shell
52,157,692,193,52,199,1500,314,77,36256,228771,64239,192,25332,221459,55195,2038352,6,23,3618,32,6377,shell
52,148,692,195,52,159,756,220,172,77637,595987,195267,866,58233,595933,169918,700511,6,10,1486,13,2077,shell
52,82,692,118,52,513,1500,498,175,47297,514360,118639,67,45978,520701,107476,144712706,6,71,5890,72,36985,shell
52,71,692,95,52,577,1500,508,176,24323,502853,74351,71,23937,542388,80589,268572772,6,111,7970,110,63569,shell
52,166,692,199,52,147,756,187,80,31055,211494,54501,261,21039,206838,44101,2149053,6,21,3498,30,4433,shell
52,162,692,196,52,131,756,165,79,44558,334968,81452,192,31088,334877,70619,935729,6,22,3566,31,4085,shell
52,162,692,196,52,131,756,165,77,55608,542191,128982,195,38865,542133,109295,1167788,6,22,3566,31,4085,shell
52,158,692,202,52,171,756,200,82,52234,382114,87774,70,49800,421823,98370,1044686,6,21,3334,19,3253,shell
52,151,692,199,52,395,1500,448,176,57461,502853,118361,71,58365,542388,132714,26380842,6,22,3342,21,8301,shell
52,96,692,122,52,406,1332,432,170,71331,616294,141809,178,72520,614583,148831,247244277,6,47,4546,46,18700,shell
52,82,692,118,52,565,1500,506,172,18630,103241,28656,67,19155,142267,33209,157276858,6,71,5890,70,39617,shell
52,73,692,34,52,145,1500,150,62,102623,998014,181959,73,150577,1000014,206107,1008300447,6,1264,92726,886,128844,shell
52,93,692,118,52,431,1332,436,170,71331,616294,141809,178,72520,614583,148831,287304821,6,51,4754,50,21596,shell
52,105,692,153,52,538,1500,503,171,73922,465874,132408,69,64097,473467,132103,87407095,6,41,4330,40,21529,shell
52,189,692,224,52,211,756,222,209,71474,500065,124799,68,66963,547224,141758,1072116,6,16,3030,15,3173,shell
52,86,692,125,52,536,1500,500,177,33776,425485,81885,68,28730,471705,86069,138436619,6,63,5474,62,33281,shell
52,163,692,206,52,175,756,205,82,46305,391408,88527,64,49674,431099,103097,879800,6,20,3270,18,3153,shell
52,181,692,221,52,297,1500,374,175,55193,217922,67565,65,52017,405612,97425,15529684,6,21,3818,22,6545,shell
52,74,692,101,52,647,1500,509,174,31607,351960,62284,69,32292,351957,63700,253550156,6,98,7294,97,62813,shell
52,82,692,117,52,515,1500,497,174,18331,98266,28802,67,18792,130615,32502,148537401,6,73,5994,72,37081,shell
52,197,692,229,52,191,756,221,210,38368,161730,44805,67,35423,99542,34612,537158,6,15,2962,15,2869,shell
52,167,692,199,52,134,756,168,86,92497,980279,221573,197,63737,979581,186823,1849949,6,21,3514,30,4033,shell
52,74,692,88,52,528,1332,449,170,54337,616294,125763,178,54670,614583,131119,707942108,6,95,7042,94,49708,shell
52,167,692,199,52,134,756,168,80,54153,581810,132729,195,37294,581278,111556,1083071,6,21,3514,30,4033,shell
52,162,692,206,52,183,756,203,88,32845,154227,42161,68,34595,102114,35777,624058,6,20,3254,19,3477,shell
52,125,692,175,52,458,1500,468,174,30161,159954,41089,67,31675,199062,49553,43121520,6,30,3758,29,13293,shell
52,83,692,105,52,470,1332,442,38,45489,617333,128894,120,43899,615522,128588,508147799,6,66,5534,66,31052,shell
52,70,692,93,52,582,1500,508,175,17500,128268,30652,173,17788,167394,34134,271454441,6,116,8230,115,66981,shell
52,158,692,202,52,165,756,197,81,36759,206230,61733,69,38503,414940,94055,735196,6,21,3338,20,3305,shell
52,73,692,34,52,145,1500,149,62,102823,998014,182299,73,150338,1000014,206289,1209227319,6,1277,93402,899,130816,shell
52,80,692,99,52,481,1332,443,38,42517,617333,124701,120,41036,615522,124372,583262723,6,75,6002,75,36128,shell
52,78,692,110,52,543,1500,507,171,24867,253727,51849,65,24329,427953,64791,240789284,6,104,8134,105,57069,shell
52,105,692,132,52,334,1332,383,170,74169,616294,144297,178,75541,614583,151610,152103024,6,39,4130,38,12716,shell
52,185,692,217,52,184,756,209,176,57545,242937,66923,66,54017,357945,93029,920735,6,17,3146,18,3313,shell
52,137,692,188,52,312,1500,395,171,49372,225141,67283,70,45003,427714,92894,37690302,6,32,4390,34,10625,shell
52,163,692,206,52,177,756,204,77,25880,92956,28263,67,28804,99519,33464,491733,6,20,3270,18,3201,shell
52,130,692,177,52,337,1500,414,203,48478,235301,70251,69,46185,408683,92915,33504810,6,29,3770,30,10113,shell
52,167,692,199,52,134,756,168,86,49173,357515,89513,67,33859,357458,75625,983465,6,21,3514,30,4033,shell
52,73,692,100,52,618,1500,514,172,18221,103241,29220,67,18616,142267,32703,253601427,6,100,7398,99,61189,shell
52,160,692,201,52,170,756,196,79,52554,240787,65469,69,51398,393076,90418,1051093,6,21,3370,21,3581,shell
52,76,692,107,52,562,1500,510,171,28991,225141,51455,70,27845,427714,66588,271015350,6,111,8498,113,63565,shell
52,169,692,210,52,175,756,206,102,40683,312516,74311,69,42996,213606,54699,732297,6,19,3218,18,3153,shell
52,100,692,146,52,521,1500,495,175,52742,495652,100204,67,48028,542551,108664,92870542,6,45,4538,44,22953,shell
52,93,692,136,52,508,1500,496,173,35382,494215,92436,132,34492,533846,101516,103854363,6,53,4954,52,26425,shell
52,73,692,99,52,530,1500,503,174,14390,98266,26034,67,14659,130615,29107,213749402,6,103,7554,102,54145,shell
52,156,692,193,52,141,756,172,76,67738,656815,170958,406,47994,656781,144377,1490237,6,23,3602,32,4537,shell
52,167,692,199,52,134,756,168,89,74609,868879,194112,124,51374,868652,162969,1492190,6,21,3514,30,4033,shell
52,163,692,206,52,175,756,205,178,76063,972884,219262,69,84933,1012680,241114,1445201,6,20,3270,18,3153,shell
52,158,692,202,52,165,756,197,77,43830,240959,62116,67,46003,390715,90057,876605,6,21,3338,20,3305,shell
52,112,692,154,52,294,1500,381,76,42960,509833,92374,108,34870,509333,84085,1675442,6,40,4502,49,14445,shell
52,80,692,69,52,167,1500,229,106,97730,964323,183007,73,144829,966813,208706,47012434,6,190,15230,131,21888,shell
52,162,692,196,52,131,756,165,77,53950,469680,109341,199,37707,469602,93994,1132957,6,22,3566,31,4085,shell
52,163,692,206,52,175,756,205,81,29430,114259,34701,67,32809,154124,42888,559184,6,20,3270,18,3153,shell
52,71,692,93,52,568,1500,510,203,41782,441059,91962,69,40991,441060,99094,285679479,6,117,8346,118,67137,shell
52,74,692,89,52,519,1332,446,170,54337,616294,125763,178,54670,614583,131119,677896799,6,93,6938,92,47748,shell
52,149,692,173,52,144,692,163,178,67202,621500,155470,247,56374,580747,140749,6942199,6,20,2998,22,3180,shell
52,136,692,186,52,393,1500,437,179,53704,438771,100184,68,49858,484667,112772,31210426,6,26,3550,25,9837,shell
52,82,692,117,52,514,1500,497,173,17931,129674,30753,70,18380,169379,35843,140823893,6,73,5994,72,37017,shell
52,82,692,117,52,515,1500,497,179,33284,438771,76344,68,30798,484667,83177,151175610,6,73,5994,72,37145,shell
52,101,692,148,52,532,1500,496,174,27594,94890,30616,63,28680,100143,33118,86517455,6,44,4486,43,22917,shell
52,162,692,196,52,131,756,165,80,63249,689746,152374,194,44221,689679,130151,1328245,6,22,3566,31,4085,shell
52,99,692,146,52,468,1500,485,175,31216,217922,56217,65,30180,405612,76434,111507797,6,57,5690,58,27169,shell
52,86,692,124,52,573,1500,506,185,30320,361955,66669,70,31222,401835,74422,145657294,6,64,5526,63,36101,shell
52,185,692,225,52,157,756,194,78,43639,219712,65113,66,43563,418636,93195,872792,6,21,3898,21,3309,shell
52,70,692,92,52,577,1500,513,175,32250,514360,97248,67,32224,520701,89557,287446543,6,121,8522,121,69821,shell
52,120,692,170,52,485,1500,488,171,62270,435088,108608,69,50387,473467,105283,56866586,6,32,3862,31,15045,shell
52,90,692,131,52,525,1500,498,174,29894,205547,53598,69,29830,398311,76877,126827795,6,57,5178,57,29933,shell
52,157,692,193,52,199,1500,314,78,39452,299386,73645,192,27939,299234,63403,867947,6,23,3618,32,6377,shell
52,162,692,196,52,131,756,165,79,69337,754509,166569,123,48488,754473,141115,1456089,6,22,3566,31,4085,shell
52,74,692,90,52,523,1332,446,176,41803,621249,123384,241,36563,578311,112773,700023933,6,89,6586,91,47616,shell
52,75,692,103,52,568,1500,507,179,31827,438771,71581,68,29712,484667,77523,226728142,6,95,7138,94,53457,shell
52,82,692,119,52,529,1500,504,171,24634,253727,53488,65,24015,427953,67912,196362616,6,88,7302,89,47101,shell
52,76,692,106,52,558,1500,509,175,31687,404745,71194,65,31055,405612,81433,269245435,6,113,8602,114,63617,shell
52,162,692,196,52,131,756,165,99,46191,405401,95775,205,32275,405319,80504,970018,6,22,3566,31,4085,shell
52,163,692,206,52,175,756,205,79,27584,97926,32069,67,30744,102617,33870,524110,6,20,3270,18,3153,shell
52,169,692,210,52,182,756,210,97,28146,93949,32797,66,31570,99109,33893,506635,6,19,3218,17,3101,shell
52,77,692,108,52,633,1500,507,174,19860,159954,34621,67,20337,199062,39531,214054454,6,86,6670,85,53869,shell
52,157,692,193,52,130,756,162,80,48951,447245,114615,284,34688,447104,97604,1076937,6,23,3618,32,4185,shell
52,74,692,35,52,145,1500,154,62,103626,998014,184319,73,153975,1000014,209542,378441209,6,1190,88494,820,119188,shell
52,163,692,206,52,168,756,201,84,56256,542994,124056,67,59307,582165,134415,1068870,6,20,3270,19,3205,shell
52,189,692,224,52,210,756,221,185,53045,361955,90209,70,56661,401835,103910,795688,6,16,3030,15,3157,shell
52,162,692,196,52,131,756,165,81,50698,462728,113259,192,35425,462672,95895,1064670,6,22,3566,31,4085,shell
52,164,692,205,52,168,756,202,77,44581,241152,66190,69,46979,429099,99526,847053,6,20,3286,19,3205,shell
52,148,692,185,52,152,756,206,171,53730,367324,112864,1369,38369,367267,96455,538814,6,11,1634,15,2293,shell
52,101,692,148,52,530,1500,497,174,30273,127451,37450,69,31462,167013,43352,85816602,6,44,4486,43,22805,shell
52,106,692,154,52,517,1500,489,174,34215,135595,44904,69,35634,174794,47671,71840318,6,40,4278,39,20181,shell
52,167,692,211,52,333,1500,401,174,28775,94890,27275,63,30587,100143,31411,12541769,6,19,3186,18,6001,shell
52,99,692,129,52,394,1332,428,126,54193,622437,139841,244,50595,580560,132278,203891927,6,41,4090,41,16184,shell
